statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f,district_code,year_ad
114,臺北市士林區,富洲里,1366,0,1610,2106,0,892,2029,0,718,63000110024,2025
114,臺北市士林區,岩山里,855,0,432,1276,0,199,1481,0,233,63000110025,2025
114,臺北市士林區,平等里,324,0,243,556,0,144,579,0,99,63000110048,2025
114,臺北市士林區,後港里,1900,0,1267,3035,0,628,3245,0,639,63000110008,2025
114,臺北市士林區,德華里,1354,0,895,2071,0,369,2310,0,526,63000110028,2025
114,臺北市士林區,德行里,1091,0,850,1645,0,321,1802,0,529,63000110027,2025
114,臺北市士林區,忠誠里,1404,0,826,2135,0,339,2372,0,487,63000110030,2025
114,臺北市士林區,承德里,1286,0,1071,1840,0,459,2133,0,612,63000110012,2025
114,臺北市士林區,新安里,424,0,339,742,0,176,743,0,163,63000110045,2025
114,臺北市士林區,明勝里,1179,0,808,1787,0,394,1912,0,414,63000110014,2025
114,臺北市士林區,東山里,1254,0,604,2033,0,287,2251,0,317,63000110032,2025
114,臺北市士林區,永倫里,1641,0,1184,2634,0,599,2675,0,585,63000110022,2025
114,臺北市士林區,永福里,285,1,174,460,3,86,493,9,88,63000110043,2025
114,臺北市士林區,溪山里,338,0,275,564,0,155,581,0,120,63000110049,2025
114,臺北市士林區,百齡里,1627,0,853,2664,0,422,2807,0,431,63000110011,2025
114,臺北市士林區,社園里,1731,0,930,2900,0,477,2985,0,453,63000110021,2025
114,臺北市士林區,社子里,1566,0,968,2507,0,470,2616,0,498,63000110019,2025
114,臺北市士林區,社新里,2121,0,1355,3560,0,659,3610,0,696,63000110020,2025
114,臺北市士林區,福中里,1621,0,906,2599,0,430,2779,0,476,63000110009,2025
114,臺北市士林區,福佳里,1897,0,1336,2951,0,616,3218,0,720,63000110007,2025
114,臺北市士林區,福安里,1148,0,926,1891,0,553,1795,0,373,63000110023,2025
114,臺北市士林區,福德里,1165,1,1643,1741,1,960,1840,2,683,63000110004,2025
114,臺北市士林區,福志里,1772,0,1285,2714,0,547,2933,0,738,63000110005,2025
114,臺北市士林區,福林里,683,1,570,1076,0,281,1112,8,289,63000110003,2025
114,臺北市士林區,福華里,1500,0,1074,2265,0,494,2454,0,580,63000110013,2025
114,臺北市士林區,福順里,1281,0,929,2042,0,450,2148,0,479,63000110015,2025
114,臺北市士林區,義信里,737,0,684,1174,0,301,1209,0,383,63000110002,2025
114,臺北市士林區,翠山里,654,0,530,925,0,236,1061,0,294,63000110050,2025
114,臺北市士林區,聖山里,1319,0,692,1999,0,293,2235,0,399,63000110029,2025
114,臺北市士林區,臨溪里,671,0,514,1058,0,255,1109,0,259,63000110051,2025
114,臺北市士林區,舊佳里,1402,0,1107,2141,0,487,2266,0,620,63000110006,2025
114,臺北市士林區,芝山里,1899,0,936,2976,0,405,3297,0,531,63000110031,2025
114,臺北市士林區,菁山里,344,0,244,626,0,157,561,0,87,63000110047,2025
114,臺北市士林區,葫東里,918,0,687,1468,0,319,1551,0,368,63000110018,2025
114,臺北市士林區,葫蘆里,1788,0,1052,2864,0,474,3074,0,578,63000110017,2025
114,臺北市士林區,蘭興里,1612,0,920,2418,0,420,2822,0,500,63000110035,2025
114,臺北市士林區,蘭雅里,2194,0,1309,3350,0,547,3783,0,762,63000110034,2025
114,臺北市士林區,陽明里,609,3,923,927,33,463,979,39,460,63000110046,2025
114,臺北市大同區,保安里,1064,0,889,1576,0,418,1722,0,471,63000060026,2025
114,臺北市大同區,光能里,1247,0,992,1905,0,461,2120,0,531,63000060008,2025
114,臺北市大同區,南芳里,1091,0,842,1537,0,373,1816,0,469,63000060012,2025
114,臺北市大同區,國慶里,1131,0,852,1669,0,394,1900,0,458,63000060018,2025
114,臺北市大同區,國順里,709,0,562,1155,0,273,1137,0,289,63000060017,2025
114,臺北市大同區,大有里,1050,0,817,1607,0,414,1790,0,403,63000060009,2025
114,臺北市大同區,延平里,867,0,1024,1234,0,487,1391,0,537,63000060010,2025
114,臺北市大同區,建功里,1093,0,1097,1640,0,512,1874,0,585,63000060003,2025
114,臺北市大同區,建明里,747,0,1023,1062,0,474,1206,0,549,63000060002,2025
114,臺北市大同區,建泰里,888,1,780,1305,12,354,1473,12,426,63000060004,2025
114,臺北市大同區,揚雅里,876,0,1470,1263,0,888,1282,0,582,63000060019,2025
114,臺北市大同區,斯文里,1136,0,1167,1666,0,582,1814,0,585,63000060020,2025
114,臺北市大同區,星明里,1433,0,1189,2119,0,506,2358,0,683,63000060007,2025
114,臺北市大同區,景星里,570,0,524,877,0,259,909,0,265,63000060014,2025
114,臺北市大同區,朝陽里,1027,0,1054,1458,0,479,1639,0,575,63000060006,2025
114,臺北市大同區,民權里,1676,0,1117,2544,0,472,2792,0,645,63000060013,2025
114,臺北市大同區,永樂里,1170,0,1169,1774,0,589,1895,0,580,63000060005,2025
114,臺北市大同區,玉泉里,641,0,663,989,0,314,1044,0,349,63000060001,2025
114,臺北市大同區,老師里,1329,0,902,2091,0,439,2115,0,463,63000060024,2025
114,臺北市大同區,至聖里,1796,1,1652,2683,5,739,2909,12,913,63000060022,2025
114,臺北市大同區,蓬萊里,1227,0,1074,1782,0,494,1968,0,580,63000060016,2025
114,臺北市大同區,鄰江里,1498,0,1046,2283,0,525,2495,0,521,63000060021,2025
114,臺北市大同區,重慶里,1623,1,1082,2389,0,497,2671,11,585,63000060025,2025
114,臺北市大同區,隆和里,937,0,729,1391,0,365,1479,0,364,63000060015,2025
114,臺北市大同區,雙連里,2294,0,1664,3543,0,758,3845,0,906,63000060011,2025
114,臺北市大安區,仁愛里,1219,0,953,1761,0,377,2084,0,576,63000030005,2025
114,臺北市大安區,仁慈里,1446,0,652,2299,0,292,2567,0,360,63000030002,2025
114,臺北市大安區,住安里,1121,0,1119,1595,0,451,1806,0,668,63000030029,2025
114,臺北市大安區,光信里,1879,0,1070,2818,0,466,3250,0,604,63000030056,2025
114,臺北市大安區,光明里,1016,0,507,1605,0,242,1732,0,265,63000030019,2025
114,臺北市大安區,光武里,1798,0,1480,2634,0,575,3061,0,905,63000030010,2025
114,臺北市大安區,全安里,1044,0,763,1480,0,338,1741,0,425,63000030035,2025
114,臺北市大安區,古莊里,1925,0,1493,2831,0,629,3205,0,864,63000030014,2025
114,臺北市大安區,古風里,1063,0,703,1613,0,320,1790,0,383,63000030013,2025
114,臺北市大安區,和安里,1774,0,785,2838,0,351,3080,0,434,63000030003,2025
114,臺北市大安區,大學里,2231,0,1346,3365,0,566,3775,0,780,63000030043,2025
114,臺北市大安區,學府里,512,0,348,841,0,179,908,0,169,63000030057,2025
114,臺北市大安區,建倫里,1493,0,893,2193,0,371,2715,0,522,63000030050,2025
114,臺北市大安區,建安里,1124,0,994,1566,0,410,1942,0,584,63000030049,2025
114,臺北市大安區,德安里,1369,0,953,1989,0,388,2357,0,565,63000030001,2025
114,臺北市大安區,敦安里,1607,0,805,2386,0,346,2861,0,459,63000030051,2025
114,臺北市大安區,敦煌里,1567,0,796,2313,0,349,2807,0,447,63000030053,2025
114,臺北市大安區,新龍里,1778,0,814,2734,0,331,3019,0,483,63000030023,2025
114,臺北市大安區,昌隆里,748,0,528,1086,0,221,1265,0,307,63000030008,2025
114,臺北市大安區,正聲里,1116,0,742,1619,0,316,1877,0,426,63000030052,2025
114,臺北市大安區,民炤里,2003,0,1300,3064,0,593,3427,0,707,63000030004,2025
114,臺北市大安區,民輝里,1572,0,1274,2282,0,558,2580,0,716,63000030007,2025
114,臺北市大安區,永康里,981,0,489,1502,0,237,1688,0,252,63000030018,2025
114,臺北市大安區,法治里,1062,0,815,1601,0,331,1787,0,484,63000030034,2025
114,臺北市大安區,福住里,1643,0,746,2530,0,307,2982,0,439,63000030017,2025
114,臺北市大安區,群英里,1808,0,1164,2503,0,476,2901,0,688,63000030037,2025
114,臺北市大安區,群賢里,1390,0,1047,1947,0,443,2310,0,604,63000030036,2025
114,臺北市大安區,義安里,1329,0,929,1915,0,371,2299,0,558,63000030030,2025
114,臺北市大安區,義村里,1291,0,1094,1794,0,480,2097,0,614,63000030006,2025
114,臺北市大安區,臥龍里,589,0,337,908,0,142,1034,0,195,63000030039,2025
114,臺北市大安區,臨江里,981,0,837,1445,0,365,1627,0,472,63000030033,2025
114,臺北市大安區,芳和里,1366,0,953,2046,0,442,2265,0,511,63000030044,2025
114,臺北市大安區,華聲里,1022,0,716,1502,0,316,1722,0,400,63000030054,2025
114,臺北市大安區,虎嘯里,891,0,803,1275,0,320,1519,0,483,63000030038,2025
114,臺北市大安區,誠安里,927,0,937,1239,0,420,1548,0,517,63000030009,2025
114,臺北市大安區,車層里,1529,0,973,2230,0,425,2688,0,548,63000030055,2025
114,臺北市大安區,通化里,1352,0,1211,2056,0,542,2262,0,669,63000030031,2025
114,臺北市大安區,通安里,1302,0,1013,1857,0,472,2185,0,541,63000030032,2025
114,臺北市大安區,錦安里,1627,0,781,2476,0,330,2838,0,451,63000030016,2025
114,臺北市大安區,錦泰里,1042,0,430,1646,0,202,1844,0,228,63000030020,2025
114,臺北市大安區,錦華里,1594,0,659,2487,0,290,2792,0,369,63000030021,2025
114,臺北市大安區,黎元里,1339,0,772,2102,0,389,2242,0,383,63000030046,2025
114,臺北市大安區,黎和里,1189,0,1034,1670,0,467,1942,0,567,63000030048,2025
114,臺北市大安區,黎孝里,1854,0,1188,2761,0,550,3168,0,638,63000030047,2025
114,臺北市大安區,龍圖里,1717,0,1224,2419,0,492,2849,0,732,63000030022,2025
114,臺北市大安區,龍坡里,1553,0,724,2342,0,302,2601,0,422,63000030011,2025
114,臺北市大安區,龍安里,1830,0,1883,2761,0,1027,3108,0,856,63000030015,2025
114,臺北市大安區,龍泉里,1370,0,731,2073,0,315,2297,0,416,63000030012,2025
114,臺北市大安區,龍淵里,2483,0,961,3959,0,428,4398,0,533,63000030040,2025
114,臺北市大安區,龍生里,1827,0,852,2840,0,361,3176,0,491,63000030028,2025
114,臺北市大安區,龍門里,1134,0,456,1781,0,199,2066,0,257,63000030041,2025
114,臺北市大安區,龍陣里,845,0,585,1184,0,254,1422,0,331,63000030026,2025
114,臺北市大安區,龍雲里,1145,0,716,1702,0,303,1979,0,413,63000030027,2025
114,臺北市文山區,博嘉里,1489,0,880,2314,0,409,2546,0,471,63000080034,2025
114,臺北市文山區,忠順里,1087,0,703,1563,0,292,1761,0,411,63000080038,2025
114,臺北市文山區,指南里,1053,0,816,1657,0,408,1659,0,408,63000080036,2025
114,臺北市文山區,政大里,2076,0,1027,3248,0,461,3459,0,566,63000080040,2025
114,臺北市文山區,明義里,1018,0,773,1481,0,351,1673,0,422,63000080025,2025
114,臺北市文山區,明興里,1683,0,1134,2486,0,496,2695,0,638,63000080026,2025
114,臺北市文山區,景仁里,1572,0,1185,2287,0,516,2590,0,669,63000080005,2025
114,臺北市文山區,景慶里,1661,0,873,2517,0,405,2825,0,468,63000080004,2025
114,臺北市文山區,景東里,1908,0,1082,2790,0,476,3138,0,606,63000080002,2025
114,臺北市文山區,景美里,1411,0,724,2043,0,313,2361,0,411,63000080003,2025
114,臺北市文山區,景華里,1477,0,771,2236,0,310,2502,0,461,63000080006,2025
114,臺北市文山區,景行里,2085,0,1544,3051,0,658,3406,0,886,63000080001,2025
114,臺北市文山區,木新里,2321,0,2533,3595,0,1375,3750,0,1158,63000080028,2025
114,臺北市文山區,木柵里,2470,0,1750,3636,0,770,4097,0,980,63000080027,2025
114,臺北市文山區,樟文里,1556,0,825,2461,0,369,2534,0,456,63000080041,2025
114,臺北市文山區,樟新里,1444,0,818,2126,0,348,2379,0,470,63000080031,2025
114,臺北市文山區,樟林里,2079,0,1186,3213,0,578,3440,0,608,63000080030,2025
114,臺北市文山區,樟樹里,1151,0,640,1795,0,299,1970,0,341,63000080043,2025
114,臺北市文山區,樟腳里,1362,0,754,2129,0,340,2313,0,414,63000080032,2025
114,臺北市文山區,老泉里,217,0,141,370,0,75,322,0,66,63000080037,2025
114,臺北市文山區,興光里,972,0,874,1346,0,381,1545,0,493,63000080014,2025
114,臺北市文山區,興安里,1784,1,1060,2582,2,477,2869,7,583,63000080018,2025
114,臺北市文山區,興家里,1839,0,1095,2821,0,515,3052,0,580,63000080015,2025
114,臺北市文山區,興得里,1471,0,1196,2225,0,545,2436,0,651,63000080016,2025
114,臺北市文山區,興旺里,2063,0,1428,3018,0,636,3309,0,792,63000080020,2025
114,臺北市文山區,興昌里,1644,0,1193,2415,0,517,2691,0,676,63000080022,2025
114,臺北市文山區,興業里,1273,0,839,1867,0,372,2028,0,467,63000080017,2025
114,臺北市文山區,興泰里,1024,0,788,1448,0,352,1636,0,436,63000080021,2025
114,臺北市文山區,興福里,1480,1,647,2254,4,297,2517,8,350,63000080019,2025
114,臺北市文山區,興豐里,1276,0,834,1955,0,374,2083,0,460,63000080013,2025
114,臺北市文山區,興邦里,1240,0,996,1803,0,415,1904,0,581,63000080042,2025
114,臺北市文山區,華興里,2345,0,1602,3488,0,773,3881,0,829,63000080024,2025
114,臺北市文山區,萬和里,948,0,713,1394,0,340,1545,0,373,63000080011,2025
114,臺北市文山區,萬年里,1269,0,1002,1865,0,481,2058,0,521,63000080010,2025
114,臺北市文山區,萬有里,1480,0,772,2271,0,349,2378,0,423,63000080007,2025
114,臺北市文山區,萬盛里,1147,0,935,1664,0,438,1865,0,497,63000080012,2025
114,臺北市文山區,萬祥里,1125,0,799,1668,0,356,1873,0,443,63000080008,2025
114,臺北市文山區,萬美里,1874,1,979,2716,1,445,2996,3,534,63000080039,2025
114,臺北市文山區,萬興里,2135,0,1282,3305,0,589,3593,0,693,63000080035,2025
114,臺北市文山區,萬芳里,1999,0,1273,2935,0,548,3299,0,725,63000080033,2025
114,臺北市文山區,萬隆里,1791,0,1115,2682,0,495,2999,0,620,63000080009,2025
114,臺北市文山區,試院里,1750,0,1204,2579,0,574,2818,0,630,63000080023,2025
114,臺北市文山區,順興里,1829,1,1058,2772,0,498,3086,2,560,63000080029,2025
114,臺北市松山區,三民里,1691,0,1188,2386,0,504,2763,0,684,63000010004,2025
114,臺北市松山區,中崙里,1139,0,620,1725,0,259,1924,0,361,63000010027,2025
114,臺北市松山區,中正里,2662,0,1226,4073,0,504,4523,0,722,63000010026,2025
114,臺北市松山區,中華里,1690,0,867,2533,0,356,2861,0,511,63000010015,2025
114,臺北市松山區,介壽里,1202,0,556,1863,0,238,1988,0,318,63000010009,2025
114,臺北市松山區,吉仁里,1048,0,519,1630,0,225,1761,0,294,63000010029,2025
114,臺北市松山區,吉祥里,1921,0,1448,2794,0,617,3171,0,831,63000010022,2025
114,臺北市松山區,安平里,1871,0,1829,2764,0,791,3029,0,1038,63000010019,2025
114,臺北市松山區,富泰里,1165,0,913,1532,0,345,1900,0,568,63000010008,2025
114,臺北市松山區,富錦里,1284,0,848,1853,0,361,2164,0,487,63000010006,2025
114,臺北市松山區,復勢里,1654,0,1061,2472,0,413,2796,0,648,63000010033,2025
114,臺北市松山區,復建里,1224,0,670,1858,0,295,2026,0,375,63000010032,2025
114,臺北市松山區,復源里,939,0,441,1464,0,197,1625,0,244,63000010031,2025
114,臺北市松山區,復盛里,1487,0,990,2221,0,433,2487,0,557,63000010025,2025
114,臺北市松山區,慈祐里,1754,0,2672,2387,0,1332,2705,0,1340,63000010018,2025
114,臺北市松山區,敦化里,1721,0,824,2787,0,384,2961,0,440,63000010030,2025
114,臺北市松山區,新東里,1216,0,847,1836,0,370,1983,0,477,63000010007,2025
114,臺北市松山區,新益里,1119,0,720,1715,0,328,1857,0,392,63000010005,2025
114,臺北市松山區,新聚里,1877,0,1467,2704,0,634,3107,0,833,63000010024,2025
114,臺北市松山區,東光里,1622,0,1346,2349,0,603,2662,0,743,63000010011,2025
114,臺北市松山區,東勢里,1107,0,731,1613,0,331,1806,0,400,63000010014,2025
114,臺北市松山區,東昌里,685,0,333,1059,0,143,1181,0,190,63000010013,2025
114,臺北市松山區,東榮里,2127,0,962,3227,0,400,3664,0,562,63000010003,2025
114,臺北市松山區,松基里,893,0,641,1305,0,268,1512,0,373,63000010035,2025
114,臺北市松山區,民有里,2217,0,1337,3251,0,561,3735,0,776,63000010016,2025
114,臺北市松山區,民福里,1475,0,1089,2165,0,508,2472,0,581,63000010017,2025
114,臺北市松山區,福成里,675,0,344,1006,0,147,1182,0,197,63000010034,2025
114,臺北市松山區,精忠里,1139,0,604,1710,0,263,1943,0,341,63000010010,2025
114,臺北市松山區,美仁里,906,0,457,1439,0,185,1566,0,272,63000010028,2025
114,臺北市松山區,自強里,2316,0,1323,3300,0,592,3921,0,731,63000010021,2025
114,臺北市松山區,莊敬里,1281,0,757,1915,0,370,2168,0,387,63000010002,2025
114,臺北市松山區,鵬程里,1214,0,792,1739,0,348,1970,0,444,63000010020,2025
114,臺北市松山區,龍田里,3006,0,1330,4479,0,575,4999,0,755,63000010012,2025
114,臺北市萬華區,仁德里,1085,0,1203,1571,0,569,1738,0,634,63000070009,2025
114,臺北市萬華區,保德里,718,0,551,1244,0,260,1208,0,291,63000070027,2025
114,臺北市萬華區,全德里,1008,0,786,1569,0,346,1626,0,440,63000070026,2025
114,臺北市萬華區,凌霄里,814,0,816,1199,0,350,1277,0,466,63000070035,2025
114,臺北市萬華區,和平里,1525,0,1189,2262,0,566,2453,0,623,63000070016,2025
114,臺北市萬華區,和德里,1384,0,1149,2137,0,565,2193,0,584,63000070024,2025
114,臺北市萬華區,壽德里,1137,0,780,1775,0,373,1898,0,407,63000070030,2025
114,臺北市萬華區,孝德里,770,0,617,1149,0,296,1249,0,321,63000070023,2025
114,臺北市萬華區,富民里,1045,0,1343,1533,0,679,1717,0,664,63000070007,2025
114,臺北市萬華區,富福里,1173,0,2264,1747,0,1453,1758,0,811,63000070010,2025
114,臺北市萬華區,忠德里,1049,0,815,1640,0,403,1700,0,412,63000070022,2025
114,臺北市萬華區,忠貞里,1060,0,1153,1479,0,437,1660,0,716,63000070034,2025
114,臺北市萬華區,新和里,2006,0,1471,2903,0,700,3319,0,771,63000070014,2025
114,臺北市萬華區,新安里,1319,0,1179,1953,0,566,2117,0,613,63000070021,2025
114,臺北市萬華區,新忠里,821,0,753,1119,0,341,1344,0,412,63000070013,2025
114,臺北市萬華區,新起里,1581,0,1935,2237,0,864,2512,0,1071,63000070004,2025
114,臺北市萬華區,日善里,879,0,661,1384,0,311,1447,0,350,63000070020,2025
114,臺北市萬華區,日祥里,1674,0,1520,2374,0,722,2626,0,798,63000070033,2025
114,臺北市萬華區,柳鄉里,1123,0,920,1774,0,470,1917,0,450,63000070019,2025
114,臺北市萬華區,榮德里,797,0,572,1296,0,318,1313,0,254,63000070029,2025
114,臺北市萬華區,福星里,1094,0,1528,1507,0,686,1705,0,842,63000070001,2025
114,臺北市萬華區,福音里,867,0,1167,1259,0,538,1392,0,629,63000070008,2025
114,臺北市萬華區,糖廍里,1180,1,1123,1821,7,542,1919,4,581,63000070015,2025
114,臺北市萬華區,綠堤里,971,0,721,1513,0,326,1631,0,395,63000070017,2025
114,臺北市萬華區,興德里,1030,0,712,1679,0,372,1757,0,340,63000070031,2025
114,臺北市萬華區,菜園里,1380,0,1552,2009,0,777,2155,0,775,63000070005,2025
114,臺北市萬華區,華中里,1355,0,1068,2129,0,531,2305,0,537,63000070032,2025
114,臺北市萬華區,華江里,1957,1,1426,3077,9,696,3250,6,730,63000070018,2025
114,臺北市萬華區,萬壽里,649,0,1373,866,0,652,988,0,721,63000070002,2025
114,臺北市萬華區,西門里,752,0,1323,939,0,623,1180,0,700,63000070003,2025
114,臺北市萬華區,銘德里,1110,0,722,1644,0,346,1832,0,376,63000070028,2025
114,臺北市萬華區,錦德里,1258,0,936,1903,0,453,2096,0,483,63000070025,2025
114,臺北市萬華區,雙園里,1172,0,959,1801,0,473,1917,0,486,63000070012,2025
114,臺北市萬華區,青山里,1309,0,1644,1955,0,810,2041,0,834,63000070006,2025
114,臺北市萬華區,頂碩里,1560,0,1378,2381,0,737,2511,0,641,63000070011,2025
