統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
104,臺東縣鹿野鄉,瑞和村,173,0,102,343,0,63,317,0,39
104,臺東縣鹿野鄉,瑞豐村,244,0,152,448,0,100,403,0,52
104,臺東縣鹿野鄉,瑞源村,247,0,143,451,0,83,474,0,60
104,臺東縣鹿野鄉,永安村,391,0,236,779,0,149,691,0,87
104,臺東縣鹿野鄉,瑞隆村,251,0,169,455,0,108,397,0,61
104,臺東縣鹿野鄉,鹿野村,293,0,199,552,0,112,522,0,87
104,臺東縣鹿野鄉,龍田村,320,0,162,603,0,90,509,0,72
104,臺東縣池上鄉,福文村,332,0,208,606,0,120,553,0,88
104,臺東縣池上鄉,慶豐村,187,0,91,350,0,57,325,0,34
104,臺東縣池上鄉,大坡村,91,0,54,169,0,29,145,0,25
104,臺東縣池上鄉,大埔村,229,0,107,398,0,53,414,0,54
104,臺東縣池上鄉,福原村,563,0,305,994,0,140,990,0,165
104,臺東縣池上鄉,錦園村,103,0,58,180,0,38,162,0,20
104,臺東縣池上鄉,新興村,251,0,131,479,0,81,418,0,50
104,臺東縣池上鄉,萬安村,101,0,53,184,0,31,164,0,22
104,臺東縣池上鄉,富興村,106,0,67,217,0,45,168,0,22
104,臺東縣池上鄉,振興村,122,0,75,225,0,45,198,0,30
104,臺東縣綠島鄉,公舘村,211,1,85,463,5,62,443,0,23
104,臺東縣綠島鄉,中寮村,226,0,129,548,0,85,520,0,44
104,臺東縣綠島鄉,南寮村,321,0,115,736,0,73,731,0,42
104,臺東縣延平鄉,武陵村,166,0,64,352,0,41,313,0,23
104,臺東縣延平鄉,永康村,83,0,32,173,0,21,155,0,11
104,臺東縣延平鄉,紅葉村,109,0,32,258,0,19,226,0,13
104,臺東縣延平鄉,鸞山村,159,0,68,351,0,42,308,0,26
104,臺東縣延平鄉,桃源村,266,0,97,591,0,59,555,0,38
104,臺東縣海端鄉,廣原村,195,0,57,485,0,37,473,0,20
104,臺東縣海端鄉,霧鹿村,76,0,23,176,0,14,161,0,9
104,臺東縣海端鄉,利稻村,63,0,17,156,0,8,156,0,9
104,臺東縣海端鄉,海端村,241,0,64,604,0,43,552,0,21
104,臺東縣海端鄉,崁頂村,146,0,52,366,0,41,311,0,11
104,臺東縣海端鄉,加拿村,129,0,27,355,0,18,287,0,9
104,臺東縣達仁鄉,台坂村,169,0,106,310,0,61,282,0,45
104,臺東縣達仁鄉,土坂村,239,0,99,473,0,68,390,0,31
104,臺東縣達仁鄉,新化村,96,0,49,187,0,26,145,0,23
104,臺東縣達仁鄉,安朔村,179,0,156,323,0,81,260,0,75
104,臺東縣達仁鄉,森永村,121,0,83,195,0,52,174,0,31
104,臺東縣達仁鄉,南田村,85,0,71,142,0,38,144,0,33
104,臺東縣金峰鄉,新興村,134,0,35,294,0,22,281,0,13
104,臺東縣金峰鄉,正興村,155,0,54,316,0,37,332,0,17
104,臺東縣金峰鄉,嘉蘭村,346,0,124,686,0,79,682,0,45
104,臺東縣金峰鄉,賓茂村,98,0,34,199,0,21,172,0,13
104,臺東縣金峰鄉,歷坵村,87,0,36,178,0,21,163,0,15
104,臺東縣蘭嶼鄉,東清村,337,0,167,648,0,98,678,0,69
104,臺東縣蘭嶼鄉,朗島村,197,0,120,397,0,58,400,0,62
104,臺東縣蘭嶼鄉,紅頭村,324,0,230,605,0,141,633,0,89
104,臺東縣蘭嶼鄉,椰油村,241,0,168,502,0,97,497,0,71
104,花蓮縣花蓮市,民立里,475,3,269,690,42,122,764,14,147
104,花蓮縣花蓮市,民運里,574,0,377,963,0,185,982,0,192
104,花蓮縣花蓮市,民族里,163,0,75,258,0,40,291,0,35
104,花蓮縣花蓮市,主信里,185,0,111,291,0,44,318,0,67
104,花蓮縣花蓮市,主睦里,176,0,102,282,0,54,333,0,48
104,花蓮縣花蓮市,主和里,1027,0,386,1692,0,196,1770,0,190
104,花蓮縣花蓮市,國威里,628,0,551,928,0,359,1001,0,192
104,花蓮縣花蓮市,國風里,1198,0,353,1901,0,153,2223,0,200
104,花蓮縣花蓮市,民德里,558,1,271,822,2,112,916,1,159
104,花蓮縣花蓮市,民意里,563,3,395,921,210,210,875,2,185
104,花蓮縣花蓮市,民治里,9,0,14,18,0,14,19,0,0
104,花蓮縣花蓮市,主義里,150,0,71,253,0,38,246,0,33
104,花蓮縣花蓮市,主工里,189,0,87,311,0,42,339,0,45
104,花蓮縣花蓮市,主農里,1154,0,448,1994,0,202,2120,0,246
104,花蓮縣花蓮市,國治里,350,1,174,547,0,82,623,1,92
104,花蓮縣花蓮市,國富里,1517,0,836,2515,0,377,2627,0,459
104,花蓮縣花蓮市,民政里,1098,0,612,1684,0,283,1959,0,329
104,花蓮縣花蓮市,民勤里,1257,1,450,1857,1,212,2161,0,238
104,花蓮縣花蓮市,民生里,418,0,221,624,0,102,710,0,119
104,花蓮縣花蓮市,主商里,221,0,84,385,0,39,413,0,45
104,花蓮縣花蓮市,主學里,604,0,269,1033,0,133,1115,0,136
104,花蓮縣花蓮市,國光里,392,0,204,657,0,109,661,0,95
104,花蓮縣花蓮市,國聯里,737,0,660,1180,0,301,1217,0,359
104,花蓮縣花蓮市,國強里,514,1,199,903,1,122,975,0,77
104,花蓮縣花蓮市,民心里,278,1,159,503,1,89,451,0,70
104,花蓮縣花蓮市,民樂里,180,0,125,281,0,56,288,0,69
104,花蓮縣花蓮市,民主里,182,0,100,274,0,46,281,0,54
104,花蓮縣花蓮市,主勤里,288,0,140,465,0,75,528,0,65
104,花蓮縣花蓮市,主力里,863,0,433,1387,0,183,1512,0,250
104,花蓮縣花蓮市,國安里,158,0,117,232,0,61,258,0,56
104,花蓮縣花蓮市,國魂里,703,0,291,1146,0,125,1216,0,166
104,花蓮縣花蓮市,國慶里,287,0,153,518,0,90,518,0,63
104,花蓮縣花蓮市,民享里,877,0,551,1401,0,274,1464,0,277
104,花蓮縣花蓮市,民有里,203,0,77,359,0,45,366,0,32
104,花蓮縣花蓮市,民權里,133,0,81,206,0,43,236,0,38
104,花蓮縣花蓮市,主計里,250,0,155,407,0,80,444,0,75
104,花蓮縣花蓮市,主權里,1737,0,710,2853,0,300,3063,0,410
104,花蓮縣花蓮市,國華里,810,0,304,1295,0,161,1418,0,143
104,花蓮縣花蓮市,國防里,267,0,158,429,0,76,497,0,82
104,花蓮縣花蓮市,國福里,412,0,201,771,0,110,721,0,91
104,花蓮縣花蓮市,國裕里,1248,0,694,2081,0,313,2178,0,381
104,花蓮縣花蓮市,主安里,840,0,299,1351,0,148,1502,0,151
104,花蓮縣花蓮市,國盛里,1054,0,1025,1614,0,482,1694,0,543
104,花蓮縣花蓮市,國興里,1196,0,652,1997,0,318,2043,0,334
104,花蓮縣花蓮市,民孝里,1080,1,595,1793,1,294,1801,0,301
104,花蓮縣鳳林鎮,鳳仁里,340,0,176,624,0,95,580,0,81
104,花蓮縣鳳林鎮,鳳義里,181,1,107,320,1,45,309,3,62
104,花蓮縣鳳林鎮,鳳禮里,185,0,83,320,0,42,307,0,41
104,花蓮縣鳳林鎮,鳳智里,342,0,193,575,0,100,581,0,93
104,花蓮縣鳳林鎮,鳳信里,369,1,226,687,1,133,636,0,93
104,花蓮縣鳳林鎮,山興里,123,0,138,211,0,82,187,0,56
104,花蓮縣鳳林鎮,大榮里,348,0,200,647,0,112,577,0,88
104,花蓮縣鳳林鎮,北林里,159,0,95,292,0,58,254,0,37
104,花蓮縣鳳林鎮,南平里,155,0,111,276,0,73,228,0,38
104,花蓮縣鳳林鎮,林榮里,234,0,135,403,0,74,394,0,61
104,花蓮縣鳳林鎮,長橋里,282,0,180,489,0,105,466,0,75
104,花蓮縣鳳林鎮,森榮里,26,0,17,40,0,11,46,0,6
104,花蓮縣玉里鎮,中城里,1572,0,661,2850,0,332,2848,0,329
104,花蓮縣玉里鎮,啟模里,491,0,313,849,0,175,874,0,138
104,花蓮縣玉里鎮,永昌里,333,1,197,609,116,94,563,58,103
104,花蓮縣玉里鎮,泰昌里,286,2,199,506,373,107,500,154,92
104,花蓮縣玉里鎮,國武里,354,0,161,655,0,79,664,0,82
104,花蓮縣玉里鎮,源城里,330,0,174,712,0,105,596,0,69
104,花蓮縣玉里鎮,長良里,179,1,115,348,22,74,288,0,41
104,花蓮縣玉里鎮,樂合里,269,0,202,509,0,140,413,0,62
104,花蓮縣玉里鎮,東豐里,149,0,78,313,0,59,254,0,19
104,花蓮縣玉里鎮,觀音里,432,0,256,815,0,158,730,0,98
104,花蓮縣玉里鎮,松浦里,411,0,201,915,0,136,714,0,65
104,花蓮縣玉里鎮,春日里,239,0,143,466,0,97,405,0,46
104,花蓮縣玉里鎮,德武里,205,0,86,447,0,54,368,0,32
104,花蓮縣玉里鎮,三民里,256,1,158,471,1,107,394,0,51
104,花蓮縣玉里鎮,大禹里,310,0,155,591,0,93,523,0,62
104,花蓮縣新城鄉,新城村,368,1,220,653,19,99,639,12,121
104,花蓮縣新城鄉,順安村,233,0,136,501,0,86,420,0,50
104,花蓮縣新城鄉,康樂村,664,1,350,1195,0,214,1134,124,136
104,花蓮縣新城鄉,北埔村,1079,1,589,1993,3,350,1953,1,239
104,花蓮縣新城鄉,佳林村,283,0,130,522,0,69,489,0,61
104,花蓮縣新城鄉,嘉里村,1222,0,536,2058,0,282,1950,0,254
104,花蓮縣新城鄉,嘉新村,357,1,274,583,80,139,577,20,135
104,花蓮縣新城鄉,大漢村,770,0,395,1361,0,231,1299,0,164
104,花蓮縣吉安鄉,北昌村,2251,0,1063,3672,0,478,3969,0,585
104,花蓮縣吉安鄉,勝安村,1451,0,727,2443,0,356,2504,0,371
104,花蓮縣吉安鄉,太昌村,1077,0,508,1902,0,302,1827,0,206
104,花蓮縣吉安鄉,永安村,1214,0,642,2044,0,313,2058,0,329
104,花蓮縣吉安鄉,慶豐村,1978,0,957,3534,0,519,3336,0,438
104,花蓮縣吉安鄉,吉安村,1467,0,865,2575,0,497,2460,0,368
104,花蓮縣吉安鄉,福興村,801,0,400,1526,0,210,1415,0,190
104,花蓮縣吉安鄉,南華村,431,0,213,831,0,125,743,0,88
104,花蓮縣吉安鄉,干城村,312,0,340,568,0,245,532,0,95
104,花蓮縣吉安鄉,永興村,810,0,406,1510,0,222,1474,0,184
104,花蓮縣吉安鄉,稻香村,918,0,372,1696,0,198,1652,0,174
104,花蓮縣吉安鄉,南昌村,1235,0,529,2130,0,267,2237,0,262
104,花蓮縣吉安鄉,宜昌村,1205,0,507,2124,0,226,2131,0,281
104,花蓮縣吉安鄉,仁里村,1789,0,902,2994,0,446,3118,0,456
104,花蓮縣吉安鄉,東昌村,1536,0,834,2689,0,453,2595,0,381
104,花蓮縣吉安鄉,仁安村,621,0,352,1114,0,201,1030,0,151
104,花蓮縣吉安鄉,仁和村,1257,0,678,2291,0,376,2114,0,302
104,花蓮縣吉安鄉,光華村,521,0,335,908,0,185,864,0,150
104,花蓮縣壽豐鄉,樹湖村,85,0,75,167,0,46,158,0,29
104,花蓮縣壽豐鄉,溪口村,275,1,154,483,51,95,472,27,59
104,花蓮縣壽豐鄉,豐山村,551,0,288,1027,0,170,948,0,118
104,花蓮縣壽豐鄉,豐裡村,394,0,185,747,0,117,701,0,68
104,花蓮縣壽豐鄉,豐坪村,232,0,139,467,0,90,434,0,49
104,花蓮縣壽豐鄉,共和村,159,0,104,292,0,68,287,0,36
104,花蓮縣壽豐鄉,壽豐村,449,0,270,820,0,172,788,0,98
104,花蓮縣壽豐鄉,光榮村,214,0,115,441,0,75,373,0,40
104,花蓮縣壽豐鄉,池南村,215,0,166,382,0,101,350,0,65
104,花蓮縣壽豐鄉,平和村,401,0,232,725,0,140,665,0,92
104,花蓮縣壽豐鄉,志學村,692,1,528,1261,3,287,1207,0,241
104,花蓮縣壽豐鄉,米棧村,58,0,69,109,0,43,109,0,26
104,花蓮縣壽豐鄉,月眉村,223,0,140,448,0,100,382,0,40
104,花蓮縣壽豐鄉,水璉村,213,0,169,391,0,110,319,0,59
104,花蓮縣壽豐鄉,鹽寮村,126,0,134,204,0,85,189,0,49
104,花蓮縣光復鄉,大安村,248,0,148,416,0,82,446,0,66
104,花蓮縣光復鄉,大華村,380,0,210,661,0,116,608,0,94
104,花蓮縣光復鄉,大平村,271,0,155,488,0,92,450,0,63
104,花蓮縣光復鄉,大馬村,283,0,205,513,0,104,481,0,101
104,花蓮縣光復鄉,大同村,323,0,167,594,0,80,520,0,87
104,花蓮縣光復鄉,大進村,138,0,73,253,0,34,203,0,39
104,花蓮縣光復鄉,大全村,195,0,157,405,0,103,360,0,54
104,花蓮縣光復鄉,大興村,128,0,89,270,0,55,216,0,34
104,花蓮縣光復鄉,大富村,99,0,57,165,0,33,150,0,24
104,花蓮縣光復鄉,大豐村,126,0,70,250,0,47,204,0,23
104,花蓮縣光復鄉,東富村,253,0,142,541,0,86,469,0,56
104,花蓮縣光復鄉,西富村,266,0,141,486,0,84,467,0,57
104,花蓮縣光復鄉,南富村,229,0,106,461,0,60,406,0,46
104,花蓮縣光復鄉,北富村,237,0,135,472,0,80,409,0,55
104,花蓮縣豐濱鄉,豐濱村,475,0,236,919,0,132,764,0,104
104,花蓮縣豐濱鄉,新社村,155,0,115,305,0,69,252,0,46
104,花蓮縣豐濱鄉,磯崎村,94,0,62,169,0,41,164,0,21
104,花蓮縣豐濱鄉,港口村,202,0,112,379,0,69,316,0,43
104,花蓮縣豐濱鄉,靜浦村,187,0,85,386,0,57,277,0,28
104,花蓮縣瑞穗鄉,瑞穗村,532,0,406,975,0,228,899,0,178
104,花蓮縣瑞穗鄉,瑞美村,493,0,311,919,0,155,853,0,156
104,花蓮縣瑞穗鄉,瑞良村,139,0,115,273,0,59,240,0,56
104,花蓮縣瑞穗鄉,瑞祥村,278,0,204,460,0,118,452,0,86
104,花蓮縣瑞穗鄉,瑞北村,178,0,85,331,0,50,295,0,35
104,花蓮縣瑞穗鄉,舞鶴村,247,0,182,461,0,121,425,0,61
104,花蓮縣瑞穗鄉,鶴岡村,236,0,112,504,0,68,380,0,44
104,花蓮縣瑞穗鄉,奇美村,87,0,30,199,0,18,166,0,12
104,花蓮縣瑞穗鄉,富源村,224,0,141,412,0,93,351,0,48
104,花蓮縣瑞穗鄉,富民村,235,0,169,455,0,102,403,0,67
104,花蓮縣瑞穗鄉,富興村,173,0,131,329,0,86,258,0,45
104,花蓮縣富里鄉,吳江村,136,0,83,258,0,51,207,0,32
104,花蓮縣富里鄉,東里村,298,0,193,554,0,117,447,0,76
104,花蓮縣富里鄉,萬寧村,171,1,73,343,68,45,292,0,28
104,花蓮縣富里鄉,新興村,172,0,110,306,0,78,253,0,32
104,花蓮縣富里鄉,竹田村,292,0,200,528,0,119,514,0,81
104,花蓮縣富里鄉,羅山村,112,0,68,221,0,46,207,0,22
104,花蓮縣富里鄉,石牌村,263,0,110,492,0,63,442,0,47
104,花蓮縣富里鄉,明里村,108,0,52,217,0,28,182,0,24
104,花蓮縣富里鄉,富里村,383,0,222,704,0,126,681,0,96
104,花蓮縣富里鄉,永豐村,128,0,55,262,0,33,227,0,22
104,花蓮縣富里鄉,豐南村,184,0,107,330,0,64,276,0,43
104,花蓮縣富里鄉,富南村,144,0,77,272,0,54,240,0,23
104,花蓮縣富里鄉,學田村,180,0,90,366,0,61,304,0,29
104,花蓮縣秀林鄉,崇德村,388,0,150,827,0,83,787,0,67
104,花蓮縣秀林鄉,富世村,491,1,193,1031,0,119,969,2,74
104,花蓮縣秀林鄉,秀林村,497,0,192,968,0,112,1043,0,80
104,花蓮縣秀林鄉,水源村,313,0,102,719,0,60,672,0,42
104,花蓮縣秀林鄉,銅門村,320,0,104,708,0,68,666,0,36
104,花蓮縣秀林鄉,文蘭村,294,0,82,673,0,46,617,0,36
104,花蓮縣秀林鄉,景美村,510,0,198,1000,0,126,974,0,72
104,花蓮縣秀林鄉,佳民村,262,0,107,554,0,70,566,0,37
104,花蓮縣秀林鄉,和平村,405,0,165,837,0,97,760,0,68
104,花蓮縣萬榮鄉,西林村,307,0,146,610,0,88,583,0,58
104,花蓮縣萬榮鄉,見晴村,155,0,65,314,0,36,299,0,29
104,花蓮縣萬榮鄉,萬榮村,224,0,87,445,0,49,420,0,38
104,花蓮縣萬榮鄉,明利村,185,0,96,375,0,60,348,0,36
104,花蓮縣萬榮鄉,馬遠村,284,0,96,648,0,70,598,0,26
104,花蓮縣萬榮鄉,紅葉村,303,0,134,614,0,78,542,0,56
104,花蓮縣卓溪鄉,崙山村,141,0,35,354,0,24,287,0,11
104,花蓮縣卓溪鄉,立山村,278,0,94,610,0,66,503,0,28
104,花蓮縣卓溪鄉,太平村,179,0,47,441,0,27,404,0,20
104,花蓮縣卓溪鄉,卓溪村,182,0,69,438,0,35,345,0,34
104,花蓮縣卓溪鄉,卓清村,255,0,75,655,0,49,547,0,26
104,花蓮縣卓溪鄉,古風村,239,0,80,568,0,55,485,0,25
104,澎湖縣馬公市,復興里,88,0,223,144,0,183,151,0,40
104,澎湖縣馬公市,長安里,147,0,114,255,0,58,272,0,56
104,澎湖縣馬公市,中央里,147,0,113,257,0,56,244,0,57
104,澎湖縣馬公市,啟明里,242,0,170,442,0,94,446,0,76
104,澎湖縣馬公市,重慶里,284,0,171,510,0,89,489,0,82
104,澎湖縣馬公市,中興里,205,0,204,326,0,121,357,0,83
104,澎湖縣馬公市,光復里,567,0,345,932,0,152,1005,0,193
104,澎湖縣馬公市,光榮里,1217,0,646,1974,0,299,2124,0,347
104,澎湖縣馬公市,光明里,322,0,251,553,0,142,592,0,109
104,澎湖縣馬公市,朝陽里,1614,0,679,2796,0,329,2932,0,350
104,澎湖縣馬公市,陽明里,726,0,384,1221,0,196,1289,0,188
104,澎湖縣馬公市,重光里,406,0,158,736,0,90,766,0,68
104,澎湖縣馬公市,西衛里,1209,0,1961,2153,0,1082,2242,0,879
104,澎湖縣馬公市,西文里,901,0,496,1657,0,285,1655,0,211
104,澎湖縣馬公市,東文里,963,0,344,1738,0,162,1764,0,182
104,澎湖縣馬公市,案山里,439,0,461,762,0,363,755,0,98
104,澎湖縣馬公市,光華里,179,1,156,317,57,112,287,57,44
104,澎湖縣馬公市,前寮里,234,0,141,449,0,88,420,0,53
104,澎湖縣馬公市,石泉里,732,0,314,1334,0,164,1283,0,150
104,澎湖縣馬公市,菜園里,124,0,32,241,0,18,202,0,14
104,澎湖縣馬公市,東衛里,568,0,242,1046,0,134,969,0,108
104,澎湖縣馬公市,安宅里,162,0,68,301,0,35,274,0,33
104,澎湖縣馬公市,烏崁里,253,0,126,491,0,80,475,0,46
104,澎湖縣馬公市,興仁里,277,0,140,490,0,76,485,0,64
104,澎湖縣馬公市,鐵線里,158,0,71,269,0,41,290,0,30
104,澎湖縣馬公市,山水里,462,0,186,911,0,101,829,0,85
104,澎湖縣馬公市,鎖港里,686,0,269,1256,0,162,1209,0,107
104,澎湖縣馬公市,五德里,63,0,167,117,0,138,108,0,29
104,澎湖縣馬公市,井垵里,95,0,43,204,0,26,206,0,17
104,澎湖縣馬公市,󼱹裡里,320,0,126,635,0,64,587,0,62
104,澎湖縣馬公市,風櫃里,377,0,120,743,0,73,696,0,47
104,澎湖縣馬公市,虎井里,172,0,186,359,0,146,318,0,40
104,澎湖縣馬公市,桶盤里,81,0,35,170,0,24,158,0,11
104,澎湖縣湖西鄉,湖西村,301,0,145,548,0,81,547,0,64
104,澎湖縣湖西鄉,湖東村,96,0,48,190,0,29,161,0,19
104,澎湖縣湖西鄉,青螺村,65,0,42,124,0,26,115,0,16
104,澎湖縣湖西鄉,白坑村,76,0,41,147,0,22,129,0,19
104,澎湖縣湖西鄉,南寮村,180,0,99,334,0,59,332,0,40
104,澎湖縣湖西鄉,北寮村,79,0,49,153,0,34,163,0,15
104,澎湖縣湖西鄉,紅羅村,189,0,117,343,0,72,346,0,45
104,澎湖縣湖西鄉,西溪村,141,0,155,306,0,117,251,0,38
104,澎湖縣湖西鄉,成功村,187,0,166,325,0,100,321,0,66
104,澎湖縣湖西鄉,東石村,31,0,22,62,0,8,62,0,14
104,澎湖縣湖西鄉,中西村,55,0,37,97,0,21,104,0,16
104,澎湖縣湖西鄉,潭邊村,74,0,27,160,0,18,146,0,9
104,澎湖縣湖西鄉,鼎灣村,115,1,325,217,6,296,191,0,29
104,澎湖縣湖西鄉,許家村,73,0,43,141,0,20,117,0,23
104,澎湖縣湖西鄉,沙港村,217,0,143,401,0,70,397,0,73
104,澎湖縣湖西鄉,城北村,61,0,68,124,0,51,108,0,17
104,澎湖縣湖西鄉,太武村,23,0,5,49,0,1,58,0,4
104,澎湖縣湖西鄉,隘門村,208,0,136,369,0,79,371,0,57
104,澎湖縣湖西鄉,林投村,273,0,118,546,0,72,529,0,46
104,澎湖縣湖西鄉,尖山村,186,0,92,335,0,57,294,0,35
104,澎湖縣湖西鄉,龍門村,460,0,171,908,0,86,912,0,85
104,澎湖縣湖西鄉,菓葉村,196,0,108,381,0,58,336,0,50
104,澎湖縣白沙鄉,中屯村,128,0,83,268,0,51,255,0,32
104,澎湖縣白沙鄉,講美村,160,0,71,370,0,42,313,0,29
104,澎湖縣白沙鄉,城前村,22,0,11,58,0,4,50,0,7
104,澎湖縣白沙鄉,鎮海村,41,0,14,83,0,9,72,0,5
104,澎湖縣白沙鄉,港子村,88,0,57,148,0,30,157,0,27
104,澎湖縣白沙鄉,岐頭村,50,0,43,100,0,27,100,0,16
104,澎湖縣白沙鄉,小赤村,49,0,21,86,0,10,90,0,11
104,澎湖縣白沙鄉,赤崁村,461,0,205,880,0,113,845,0,92
104,澎湖縣白沙鄉,瓦硐村,79,0,49,139,0,33,123,0,16
104,澎湖縣白沙鄉,後寮村,172,0,164,308,0,98,314,0,66
104,澎湖縣白沙鄉,通梁村,204,0,78,403,0,49,380,0,29
104,澎湖縣白沙鄉,吉貝村,353,0,159,742,0,91,661,0,68
104,澎湖縣白沙鄉,鳥嶼村,287,0,119,564,0,70,539,0,49
104,澎湖縣白沙鄉,員貝村,60,0,32,136,0,23,100,0,9
104,澎湖縣白沙鄉,大倉村,67,0,20,139,0,17,161,0,3
104,澎湖縣西嶼鄉,橫礁村,80,0,27,154,0,18,155,0,9
104,澎湖縣西嶼鄉,合界村,119,0,46,228,0,28,228,0,18
104,澎湖縣西嶼鄉,小門村,72,0,19,158,0,10,147,0,9
104,澎湖縣西嶼鄉,竹灣村,233,0,105,428,0,69,412,0,36
104,澎湖縣西嶼鄉,大池村,178,0,82,339,0,44,344,0,38
104,澎湖縣西嶼鄉,二崁村,41,0,28,80,0,15,68,0,13
104,澎湖縣西嶼鄉,池東村,161,0,104,268,0,54,297,0,50
104,澎湖縣西嶼鄉,池西村,51,0,51,90,0,25,86,0,26
104,澎湖縣西嶼鄉,赤馬村,156,0,93,283,0,61,250,0,32
104,澎湖縣西嶼鄉,內垵村,351,0,145,666,0,80,654,0,65
104,澎湖縣西嶼鄉,外垵村,587,0,216,1102,0,122,1064,0,94
104,澎湖縣望安鄉,東安村,171,0,124,333,0,91,285,0,33
104,澎湖縣望安鄉,西安村,112,0,79,198,0,37,191,0,42
104,澎湖縣望安鄉,中社村,74,0,63,154,0,38,100,0,25
104,澎湖縣望安鄉,水垵村,126,0,41,226,0,26,203,0,15
104,澎湖縣望安鄉,將軍村,376,0,231,686,0,145,685,0,86
104,澎湖縣望安鄉,東坪村,145,0,42,299,0,18,267,0,24
104,澎湖縣望安鄉,西坪村,63,0,41,122,0,36,101,0,5
104,澎湖縣望安鄉,東吉村,63,0,95,93,0,51,80,0,44
104,澎湖縣望安鄉,花嶼村,85,0,48,153,0,28,151,0,20
104,澎湖縣七美鄉,東湖村,67,0,54,106,0,28,114,0,26
104,澎湖縣七美鄉,西湖村,155,0,82,285,0,51,268,0,31
104,澎湖縣七美鄉,中和村,150,0,132,288,0,67,278,0,65
104,澎湖縣七美鄉,平和村,94,0,71,194,0,43,148,0,28
104,澎湖縣七美鄉,海豐村,80,0,50,173,0,23,147,0,27
104,澎湖縣七美鄉,南港村,289,0,110,621,0,71,628,0,39
104,基隆市中正區,德義里,201,0,205,298,0,102,303,0,103
104,基隆市中正區,正義里,369,0,275,599,0,146,559,0,129
104,基隆市中正區,信義里,269,0,190,438,0,101,428,0,89
104,基隆市中正區,義重里,338,0,181,534,0,90,544,0,91
104,基隆市中正區,港通里,352,0,336,520,0,176,550,0,160
104,基隆市中正區,中船里,372,0,231,644,0,101,597,0,130
104,基隆市中正區,正船里,394,0,254,635,0,141,597,0,113
104,基隆市中正區,入船里,266,0,165,406,0,85,423,0,80
104,基隆市中正區,中砂里,333,0,257,513,0,127,516,0,130
104,基隆市中正區,正砂里,666,0,505,1097,0,259,1058,0,246
104,基隆市中正區,真砂里,388,0,247,629,0,114,601,0,133
104,基隆市中正區,砂灣里,587,0,393,1022,0,177,931,0,216
104,基隆市中正區,建國里,610,0,320,1019,0,181,935,0,139
104,基隆市中正區,中濱里,375,0,238,640,0,129,577,0,109
104,基隆市中正區,海濱里,346,0,206,625,0,116,584,0,90
104,基隆市中正區,社寮里,530,0,260,967,0,154,887,0,106
104,基隆市中正區,和憲里,285,0,204,517,0,115,487,0,89
104,基隆市中正區,平寮里,386,0,226,683,0,126,619,0,100
104,基隆市中正區,八斗里,428,0,213,825,0,123,706,0,90
104,基隆市中正區,碧砂里,376,0,223,674,0,115,599,0,108
104,基隆市中正區,長潭里,143,0,84,265,0,45,256,0,39
104,基隆市中正區,砂子里,1446,0,1135,2464,0,589,2303,0,546
104,基隆市中正區,中正里,557,0,505,892,0,309,841,0,196
104,基隆市中正區,正濱里,291,0,219,486,0,126,448,0,93
104,基隆市中正區,新豐里,1541,0,1374,2257,0,630,2423,0,744
104,基隆市中正區,新富里,1498,0,698,2600,0,368,2545,0,330
104,基隆市七堵區,長興里,1182,0,513,1962,0,257,1918,0,256
104,基隆市七堵區,正光里,724,0,520,1175,0,270,1236,0,250
104,基隆市七堵區,富民里,1099,0,566,1824,0,290,1829,0,276
104,基隆市七堵區,永平里,613,0,338,945,0,145,1032,0,193
104,基隆市七堵區,永安里,669,0,315,1129,0,155,1082,0,160
104,基隆市七堵區,八德里,460,0,198,779,0,104,815,0,94
104,基隆市七堵區,自強里,296,0,190,520,0,123,475,0,67
104,基隆市七堵區,六堵里,648,0,426,1127,0,228,1055,0,198
104,基隆市七堵區,泰安里,1270,0,749,2127,0,372,2093,0,377
104,基隆市七堵區,堵北里,1061,0,465,1884,0,223,1818,0,242
